nodetype,vcpu,ecu,ram,day,subtime,ttime,apptype,externalfile,threading,loadinmem,parallel,filesize
2.2,2,3.5,4,6,19,2415.98,1,0,2,0,0,0
2.2,2,3.5,4,6,20,2645.85,1,0,2,0,0,0
2.2,2,3.5,4,6,21,2650.18,1,0,2,0,0,0
2.2,2,3.5,4,6,21,2638.16,1,0,2,0,0,0
2.2,2,3.5,4,6,22,2653.09,1,0,2,0,0,0
2.2,2,3.5,4,6,23,2483.79,1,0,2,0,0,0
2.2,2,3.5,4,7,0,2669.34,1,0,2,0,0,0
2.2,2,3.5,4,7,1,2628.6,1,0,2,0,0,0
2.2,2,3.5,4,7,2,2631.15,1,0,2,0,0,0
2.2,2,3.5,4,7,3,2644.77,1,0,2,0,0,0
2.2,2,3.5,4,7,4,2647.35,1,0,2,0,0,0
2.2,2,3.5,4,7,5,2631.25,1,0,2,0,0,0
2.2,2,3.5,4,7,5,2503.82,1,0,2,0,0,0
2.2,2,3.5,4,7,6,2682.29,1,0,2,0,0,0
2.2,2,3.5,4,7,7,2667.06,1,0,2,0,0,0
2.2,2,3.5,4,7,8,2643,1,0,2,0,0,0
2.2,2,3.5,4,7,9,2637.13,1,0,2,0,0,0
2.2,2,3.5,4,7,10,2640.66,1,0,2,0,0,0
2.2,2,3.5,4,7,11,2639.62,1,0,2,0,0,0
2.2,2,3.5,4,7,12,2600.26,1,0,2,0,0,0
2.2,2,3.5,4,7,13,2669.27,1,0,2,0,0,0
2.2,2,3.5,4,7,14,2650.92,1,0,2,0,0,0
2.2,2,3.5,4,7,14,2650.21,1,0,2,0,0,0
2.2,2,3.5,4,7,15,2661.57,1,0,2,0,0,0
2.2,2,3.5,4,7,16,2647.92,1,0,2,0,0,0
2.2,2,3.5,4,7,17,2633.94,1,0,2,0,0,0
2.2,2,3.5,4,7,18,2645.21,1,0,2,0,0,0
2.2,2,3.5,4,7,19,2635.53,1,0,2,0,0,0
2.2,2,3.5,4,7,20,2659.95,1,0,2,0,0,0
2.2,2,3.5,4,7,21,2631.34,1,0,2,0,0,0
2.2,2,3.5,4,7,22,2633.93,1,0,2,0,0,0
2.2,2,3.5,4,7,23,2641.35,1,0,2,0,0,0
2.2,2,3.5,4,7,23,2629.79,1,0,2,0,0,0
2.2,2,3.5,4,1,0,2651.57,1,0,2,0,0,0
2.2,2,3.5,4,1,1,2655.53,1,0,2,0,0,0
2.2,2,3.5,4,1,2,2483.8,1,0,2,0,0,0
2.2,2,3.5,4,1,3,2650.97,1,0,2,0,0,0
2.2,2,3.5,4,1,4,2637.12,1,0,2,0,0,0
2.2,2,3.5,4,1,5,2613.14,1,0,2,0,0,0
2.2,2,3.5,4,1,6,2703.84,1,0,2,0,0,0
2.2,2,3.5,4,1,7,2640.55,1,0,2,0,0,0
2.2,2,3.5,4,1,8,2644.37,1,0,2,0,0,0
2.2,2,3.5,4,1,8,2651.34,1,0,2,0,0,0
2.2,2,3.5,4,1,9,2486.89,1,0,2,0,0,0
2.2,2,3.5,4,1,10,2654,1,0,2,0,0,0
2.2,2,3.5,4,1,11,2635.94,1,0,2,0,0,0
2.2,2,3.5,4,1,12,2622.7,1,0,2,0,0,0
2.2,2,3.5,4,1,13,2682.46,1,0,2,0,0,0
2.2,2,3.5,4,1,14,2462.64,1,0,2,0,0,0
2.2,2,3.5,4,1,15,2637.35,1,0,2,0,0,0
2.2,2,3.5,4,1,16,2663.3,1,0,2,0,0,0
2.2,2,3.5,4,1,16,2634.56,1,0,2,0,0,0
2.2,2,3.5,4,1,17,2647.14,1,0,2,0,0,0
2.2,2,3.5,4,1,18,2623.5,1,0,2,0,0,0
2.2,2,3.5,4,1,19,2655.64,1,0,2,0,0,0
2.2,2,3.5,4,1,20,2650.53,1,0,2,0,0,0
2.2,2,3.5,4,1,21,2621.19,1,0,2,0,0,0
2.2,2,3.5,4,1,22,2648.18,1,0,2,0,0,0
2.2,2,3.5,4,1,23,2626.5,1,0,2,0,0,0
2.2,2,3.5,4,2,0,2586.63,1,0,2,0,0,0
2.2,2,3.5,4,2,1,2489.71,1,0,2,0,0,0
2.2,2,3.5,4,2,1,2646.53,1,0,2,0,0,0
2.2,2,3.5,4,2,2,2653.34,1,0,2,0,0,0
2.2,2,3.5,4,2,3,2653.74,1,0,2,0,0,0
2.2,2,3.5,4,2,4,2646.31,1,0,2,0,0,0
2.2,2,3.5,4,2,5,2642.32,1,0,2,0,0,0
2.2,2,3.5,4,2,6,2686.75,1,0,2,0,0,0
2.2,2,3.5,4,2,7,2642.05,1,0,2,0,0,0
3.1,1,3,3.75,4,15,2644.18,1,0,2,0,0,0
3.1,1,3,3.75,4,16,2652.5,1,0,2,0,0,0
3.1,1,3,3.75,4,16,2638.71,1,0,2,0,0,0
3.1,1,3,3.75,4,17,2642.72,1,0,2,0,0,0
3.1,1,3,3.75,4,18,2631.91,1,0,2,0,0,0
3.1,1,3,3.75,4,19,2626.61,1,0,2,0,0,0
3.1,1,3,3.75,4,20,2631.38,1,0,2,0,0,0
3.1,1,3,3.75,4,21,2631.18,1,0,2,0,0,0
3.1,1,3,3.75,4,22,2653.9,1,0,2,0,0,0
3.1,1,3,3.75,4,23,2667.79,1,0,2,0,0,0
3.1,1,3,3.75,5,0,2626.02,1,0,2,0,0,0
3.1,1,3,3.75,5,1,2633.7,1,0,2,0,0,0
3.1,1,3,3.75,5,1,2635.72,1,0,2,0,0,0
3.1,1,3,3.75,5,2,2620.02,1,0,2,0,0,0
3.1,1,3,3.75,5,3,2626.77,1,0,2,0,0,0
3.1,1,3,3.75,5,4,2633.17,1,0,2,0,0,0
3.1,1,3,3.75,5,5,2639.57,1,0,2,0,0,0
3.1,1,3,3.75,5,6,2715.64,1,0,2,0,0,0
3.1,1,3,3.75,5,7,2634.23,1,0,2,0,0,0
3.1,1,3,3.75,5,8,2639.85,1,0,2,0,0,0
3.1,1,3,3.75,5,9,2630.88,1,0,2,0,0,0
3.1,1,3,3.75,5,10,2644.57,1,0,2,0,0,0
3.1,1,3,3.75,5,10,2633.7,1,0,2,0,0,0
3.1,1,3,3.75,5,11,2636.84,1,0,2,0,0,0
3.1,1,3,3.75,5,12,2643.33,1,0,2,0,0,0
3.1,1,3,3.75,5,13,2632.46,1,0,2,0,0,0
3.1,1,3,3.75,5,14,2630.6,1,0,2,0,0,0
3.1,1,3,3.75,5,15,2635.1,1,0,2,0,0,0
3.1,1,3,3.75,5,16,2630.36,1,0,2,0,0,0
3.1,1,3,3.75,5,17,2630.18,1,0,2,0,0,0
3.1,1,3,3.75,5,18,2634.65,1,0,2,0,0,0
3.1,1,3,3.75,5,19,2654.31,1,0,2,0,0,0
3.1,1,3,3.75,5,19,2633.88,1,0,2,0,0,0
3.1,1,3,3.75,5,20,2629.37,1,0,2,0,0,0
3.1,1,3,3.75,5,21,2627.92,1,0,2,0,0,0
3.1,1,3,3.75,5,22,2623.7,1,0,2,0,0,0
3.1,1,3,3.75,5,23,2624.24,1,0,2,0,0,0
3.1,1,3,3.75,6,0,2626.89,1,0,2,0,0,0
3.1,1,3,3.75,6,1,2624.04,1,0,2,0,0,0
3.1,1,3,3.75,6,2,2632.32,1,0,2,0,0,0
3.1,1,3,3.75,6,3,2637.55,1,0,2,0,0,0
3.1,1,3,3.75,6,4,2632.18,1,0,2,0,0,0
3.1,1,3,3.75,6,4,2635.27,1,0,2,0,0,0
3.1,1,3,3.75,6,5,2627.39,1,0,2,0,0,0
3.1,1,3,3.75,6,6,2644.39,1,0,2,0,0,0
3.1,1,3,3.75,6,7,2630.21,1,0,2,0,0,0
3.1,1,3,3.75,6,8,2629.84,1,0,2,0,0,0
3.1,1,3,3.75,6,9,2652.28,1,0,2,0,0,0
3.1,1,3,3.75,6,10,2636.9,1,0,2,0,0,0
3.1,1,3,3.75,6,11,2626.71,1,0,2,0,0,0
3.1,1,3,3.75,6,12,2638.81,1,0,2,0,0,0
3.1,1,3,3.75,6,13,2637.74,1,0,2,0,0,0
3.1,1,3,3.75,6,13,2635.12,1,0,2,0,0,0
3.1,1,3,3.75,6,14,2635.82,1,0,2,0,0,0
3.1,1,3,3.75,6,15,2634.53,1,0,2,0,0,0
3.1,1,3,3.75,6,16,2631.03,1,0,2,0,0,0
3.1,1,3,3.75,6,17,2632.36,1,0,2,0,0,0
3.1,1,3,3.75,6,18,2637.63,1,0,2,0,0,0
3.1,1,3,3.75,6,19,2632.01,1,0,2,0,0,0
3.1,1,3,3.75,6,20,2635.92,1,0,2,0,0,0
3.1,1,3,3.75,6,21,2629.98,1,0,2,0,0,0
3.1,1,3,3.75,6,22,2636.97,1,0,2,0,0,0
3.1,1,3,3.75,6,22,2638.52,1,0,2,0,0,0
3.1,1,3,3.75,6,23,2634.53,1,0,2,0,0,0
3.1,1,3,3.75,7,0,2626.73,1,0,2,0,0,0
3.1,1,3,3.75,7,1,2628.68,1,0,2,0,0,0
3.1,1,3,3.75,7,2,2636.2,1,0,2,0,0,0
3.1,1,3,3.75,7,3,2631.59,1,0,2,0,0,0
3.1,1,3,3.75,7,4,2624.77,1,0,2,0,0,0
3.1,1,3,3.75,7,5,2634.64,1,0,2,0,0,0
3.1,1,3,3.75,7,6,2646.71,1,0,2,0,0,0
3.1,1,3,3.75,7,7,2626.65,1,0,2,0,0,0
3.1,1,3,3.75,7,7,2635.36,1,0,2,0,0,0
3.1,1,3,3.75,7,8,2628.61,1,0,2,0,0,0
3.1,1,3,3.75,7,9,2626.18,1,0,2,0,0,0
3.1,1,3,3.75,7,10,2632.9,1,0,2,0,0,0
3.1,1,3,3.75,7,11,2628.58,1,0,2,0,0,0
3.1,1,3,3.75,7,12,2627.63,1,0,2,0,0,0
3.1,1,3,3.75,7,13,2626.17,1,0,2,0,0,0
3.1,1,3,3.75,7,14,2619.4,1,0,2,0,0,0
3.1,1,3,3.75,7,15,2628.72,1,0,2,0,0,0
3.1,1,3,3.75,7,15,2641.46,1,0,2,0,0,0
3.1,1,3,3.75,7,16,2627.47,1,0,2,0,0,0
3.1,1,3,3.75,7,17,2649.37,1,0,2,0,0,0
3.1,1,3,3.75,7,18,2637.96,1,0,2,0,0,0
3.1,1,3,3.75,7,19,2625.2,1,0,2,0,0,0
3.1,1,3,3.75,7,20,2627.95,1,0,2,0,0,0
3.1,1,3,3.75,7,21,2630.3,1,0,2,0,0,0
3.1,1,3,3.75,7,22,2629.45,1,0,2,0,0,0
3.1,1,3,3.75,7,23,2630.25,1,0,2,0,0,0
3.1,1,3,3.75,1,0,2633.67,1,0,2,0,0,0
3.1,1,3,3.75,1,0,2630.52,1,0,2,0,0,0
3.1,1,3,3.75,1,1,2641.39,1,0,2,0,0,0
3.1,1,3,3.75,1,2,2628.45,1,0,2,0,0,0
3.1,1,3,3.75,1,3,2628.8,1,0,2,0,0,0
3.1,1,3,3.75,1,4,2637.52,1,0,2,0,0,0
3.1,1,3,3.75,1,5,2644.63,1,0,2,0,0,0
3.1,1,3,3.75,1,6,2652.09,1,0,2,0,0,0
3.1,1,3,3.75,1,7,2649.11,1,0,2,0,0,0
3.1,1,3,3.75,1,8,2632.53,1,0,2,0,0,0
3.1,1,3,3.75,1,9,2634.2,1,0,2,0,0,0
3.1,1,3,3.75,1,9,2651.16,1,0,2,0,0,0
3.1,1,3,3.75,1,10,2634.03,1,0,2,0,0,0
3.1,1,3,3.75,1,11,2640.89,1,0,2,0,0,0
3.1,1,3,3.75,1,12,2636.78,1,0,2,0,0,0
3.1,1,3,3.75,1,13,2639.2,1,0,2,0,0,0
3.1,1,3,3.75,1,14,2642.2,1,0,2,0,0,0
3.1,1,3,3.75,1,15,2631.1,1,0,2,0,0,0
3.1,1,3,3.75,1,16,2632.71,1,0,2,0,0,0
3.1,1,3,3.75,1,17,2639.38,1,0,2,0,0,0
3.1,1,3,3.75,1,18,2637.01,1,0,2,0,0,0
3.1,1,3,3.75,1,18,2634.71,1,0,2,0,0,0
3.1,1,3,3.75,1,19,2639.1,1,0,2,0,0,0
3.1,1,3,3.75,1,20,2631.84,1,0,2,0,0,0
3.1,1,3,3.75,1,21,2633.24,1,0,2,0,0,0
3.1,1,3,3.75,1,22,2642.91,1,0,2,0,0,0
3.1,1,3,3.75,1,23,2634.12,1,0,2,0,0,0
3.1,1,3,3.75,2,0,2638.9,1,0,2,0,0,0
3.1,1,3,3.75,2,1,2635.04,1,0,2,0,0,0
3.1,1,3,3.75,2,2,2632.17,1,0,2,0,0,0
3.1,1,3,3.75,2,3,2630.04,1,0,2,0,0,0
3.1,1,3,3.75,2,3,2637.35,1,0,2,0,0,0
3.1,1,3,3.75,2,4,2630.86,1,0,2,0,0,0
3.1,1,3,3.75,2,5,2636.11,1,0,2,0,0,0
3.1,1,3,3.75,2,6,2638.53,1,0,2,0,0,0
3.1,1,3,3.75,2,7,2631.9,1,0,2,0,0,0
3.1,1,3,3.75,2,8,2636.9,1,0,2,0,0,0
3.1,1,3,3.75,2,9,2630.75,1,0,2,0,0,0
3.1,1,3,3.75,2,10,2641.22,1,0,2,0,0,0
3.1,1,3,3.75,2,11,2644.28,1,0,2,0,0,0
3.1,1,3,3.75,2,12,2637.7,1,0,2,0,0,0
3.1,1,3,3.75,2,12,2642.28,1,0,2,0,0,0
3.1,1,3,3.75,2,13,2630.35,1,0,2,0,0,0
3.1,1,3,3.75,2,14,2633.03,1,0,2,0,0,0
3.1,1,3,3.75,2,15,2632,1,0,2,0,0,0
3.1,1,3,3.75,2,16,2633.63,1,0,2,0,0,0
3.1,1,3,3.75,2,17,2644.13,1,0,2,0,0,0
3.1,1,3,3.75,2,18,2647.23,1,0,2,0,0,0
3.1,1,3,3.75,2,19,2634.6,1,0,2,0,0,0
3.1,1,3,3.75,2,20,2631.94,1,0,2,0,0,0
3.1,1,3,3.75,2,21,2633.65,1,0,2,0,0,0
3.1,1,3,3.75,2,21,2650.24,1,0,2,0,0,0
3.1,1,3,3.75,2,22,2641.7,1,0,2,0,0,0
3.1,1,3,3.75,2,23,2629.18,1,0,2,0,0,0
3.1,1,3,3.75,3,0,2639.65,1,0,2,0,0,0
3.1,1,3,3.75,3,1,2637.59,1,0,2,0,0,0
3.1,1,3,3.75,3,2,2632.08,1,0,2,0,0,0
3.1,1,3,3.75,3,3,2637.78,1,0,2,0,0,0
3.1,1,3,3.75,3,4,2629.49,1,0,2,0,0,0
3.1,1,3,3.75,3,5,2634.33,1,0,2,0,0,0
3.1,1,3,3.75,3,5,2639.98,1,0,2,0,0,0
3.1,1,3,3.75,3,6,2637.61,1,0,2,0,0,0
3.1,1,3,3.75,3,7,2639.51,1,0,2,0,0,0
3.1,1,3,3.75,3,8,2637.72,1,0,2,0,0,0
3.1,1,3,3.75,3,9,2639.21,1,0,2,0,0,0
3.1,1,3,3.75,3,10,2640.36,1,0,2,0,0,0
3.1,1,3,3.75,3,11,2641.98,1,0,2,0,0,0
3.1,1,3,3.75,3,12,2647.47,1,0,2,0,0,0
3.1,1,3,3.75,3,13,2637.88,1,0,2,0,0,0
3.1,1,3,3.75,3,14,2637.57,1,0,2,0,0,0
3.1,1,3,3.75,3,14,2639.25,1,0,2,0,0,0
3.1,1,3,3.75,3,15,2632.22,1,0,2,0,0,0
3.1,1,3,3.75,3,16,2633.82,1,0,2,0,0,0
3.1,1,3,3.75,3,17,2641.99,1,0,2,0,0,0
3.1,1,3,3.75,3,18,2632.99,1,0,2,0,0,0
3.1,1,3,3.75,3,19,2634.43,1,0,2,0,0,0
3.1,1,3,3.75,3,20,2633.76,1,0,2,0,0,0
3.1,1,3,3.75,3,21,2637.02,1,0,2,0,0,0
3.1,1,3,3.75,3,22,2643.97,1,0,2,0,0,0
3.1,1,3,3.75,3,23,2630.52,1,0,2,0,0,0
3.1,1,3,3.75,3,23,2630.83,1,0,2,0,0,0
3.1,1,3,3.75,4,0,2631.28,1,0,2,0,0,0
3.1,1,3,3.75,4,1,2635.7,1,0,2,0,0,0
3.1,1,3,3.75,4,2,2633.62,1,0,2,0,0,0
3.1,1,3,3.75,4,3,2634.71,1,0,2,0,0,0
3.1,1,3,3.75,4,4,2634.53,1,0,2,0,0,0
3.1,1,3,3.75,4,5,2636.35,1,0,2,0,0,0
3.1,1,3,3.75,4,6,2656.05,1,0,2,0,0,0
3.1,1,3,3.75,4,7,2634.86,1,0,2,0,0,0
3.1,1,3,3.75,4,8,2645.33,1,0,2,0,0,0
3.1,1,3,3.75,4,8,2644.25,1,0,2,0,0,0
3.1,1,3,3.75,4,9,2645.01,1,0,2,0,0,0
3.1,1,3,3.75,4,10,2634.82,1,0,2,0,0,0
3.1,1,3,3.75,4,11,2641.71,1,0,2,0,0,0
3.1,1,3,3.75,4,12,2639.63,1,0,2,0,0,0
3.1,1,3,3.75,4,13,2647.35,1,0,2,0,0,0
3.1,1,3,3.75,4,14,2640.03,1,0,2,0,0,0
3.1,1,3,3.75,4,15,2633.58,1,0,2,0,0,0
3.1,1,3,3.75,4,16,2634.89,1,0,2,0,0,0
3.1,1,3,3.75,4,17,2636.54,1,0,2,0,0,0
3.1,1,3,3.75,4,17,2633.68,1,0,2,0,0,0
3.1,1,3,3.75,4,18,2636.2,1,0,2,0,0,0
3.1,1,3,3.75,4,19,2634.11,1,0,2,0,0,0
3.1,1,3,3.75,4,20,2636.91,1,0,2,0,0,0
3.1,1,3,3.75,4,21,2640.86,1,0,2,0,0,0
3.1,1,3,3.75,4,22,2630.23,1,0,2,0,0,0
3.1,1,3,3.75,4,23,2638.55,1,0,2,0,0,0
3.1,1,3,3.75,5,0,2636.14,1,0,2,0,0,0
3.1,1,3,3.75,5,1,2635.06,1,0,2,0,0,0
3.1,1,3,3.75,5,2,2630.37,1,0,2,0,0,0
3.1,1,3,3.75,5,2,2630.68,1,0,2,0,0,0
3.1,1,3,3.75,5,3,2631.21,1,0,2,0,0,0
3.1,1,3,3.75,5,4,2635.17,1,0,2,0,0,0
3.1,1,3,3.75,5,5,2636.53,1,0,2,0,0,0
3.1,1,3,3.75,5,6,2649.56,1,0,2,0,0,0
3.1,1,3,3.75,5,7,2633.96,1,0,2,0,0,0
3.1,1,3,3.75,5,8,2633.96,1,0,2,0,0,0
3.1,1,3,3.75,5,9,2637.67,1,0,2,0,0,0
3.1,1,3,3.75,5,10,2650.31,1,0,2,0,0,0
3.1,1,3,3.75,5,11,2639.7,1,0,2,0,0,0
3.1,1,3,3.75,5,11,2643.69,1,0,2,0,0,0
3.1,1,3,3.75,5,12,2637.7,1,0,2,0,0,0
3.1,1,3,3.75,5,13,2642.16,1,0,2,0,0,0
3.1,1,3,3.75,5,14,2633.82,1,0,2,0,0,0
3.1,1,3,3.75,5,15,2634.49,1,0,2,0,0,0
3.1,1,3,3.75,5,16,2638.19,1,0,2,0,0,0
3.1,1,3,3.75,5,17,2641.48,1,0,2,0,0,0
3.1,1,3,3.75,5,18,2630.53,1,0,2,0,0,0
3.1,1,3,3.75,5,19,2647.21,1,0,2,0,0,0
3.1,1,3,3.75,5,20,2637.63,1,0,2,0,0,0
3.1,1,3,3.75,5,20,2634.13,1,0,2,0,0,0
3.1,1,3,3.75,5,21,2639.15,1,0,2,0,0,0
3.1,1,3,3.75,5,22,2630.76,1,0,2,0,0,0
3.1,1,3,3.75,5,23,2630.87,1,0,2,0,0,0
3.1,1,3,3.75,6,0,2646.38,1,0,2,0,0,0
3.1,1,3,3.75,6,1,2633.05,1,0,2,0,0,0
3.1,1,3,3.75,6,2,2634.67,1,0,2,0,0,0
3.1,1,3,3.75,6,3,2629.19,1,0,2,0,0,0
3.1,1,3,3.75,6,4,2631.4,1,0,2,0,0,0
3.1,1,3,3.75,6,5,2645.04,1,0,2,0,0,0
3.1,1,3,3.75,6,5,2634,1,0,2,0,0,0
3.1,1,3,3.75,6,6,2631.22,1,0,2,0,0,0
3.1,1,3,3.75,6,7,2643.63,1,0,2,0,0,0
3.1,1,3,3.75,6,8,2637.34,1,0,2,0,0,0
3.1,1,3,3.75,6,9,2638.78,1,0,2,0,0,0
3.1,1,3,3.75,6,10,2636.87,1,0,2,0,0,0
3.1,1,3,3.75,6,11,2651.14,1,0,2,0,0,0
3.1,1,3,3.75,6,12,2634.4,1,0,2,0,0,0
3.1,1,3,3.75,6,13,2634.23,1,0,2,0,0,0
3.1,1,3,3.75,6,14,2639.13,1,0,2,0,0,0
3.1,1,3,3.75,6,14,2638.97,1,0,2,0,0,0
3.1,1,3,3.75,6,15,2630.56,1,0,2,0,0,0
3.1,1,3,3.75,6,16,2631.01,1,0,2,0,0,0
3.1,1,3,3.75,6,17,2645.61,1,0,2,0,0,0
3.1,1,3,3.75,6,18,2639.16,1,0,2,0,0,0
3.1,1,3,3.75,6,19,2636.68,1,0,2,0,0,0
3.1,1,3,3.75,6,20,2632.56,1,0,2,0,0,0
3.1,1,3,3.75,6,21,2633.07,1,0,2,0,0,0
3.1,1,3,3.75,6,22,2635.33,1,0,2,0,0,0
3.1,1,3,3.75,6,23,2632.33,1,0,2,0,0,0
3.1,1,3,3.75,6,23,2629.58,1,0,2,0,0,0
3.1,1,3,3.75,7,0,2633.83,1,0,2,0,0,0
3.1,1,3,3.75,7,1,2630.15,1,0,2,0,0,0
3.1,1,3,3.75,7,2,2641.66,1,0,2,0,0,0
3.1,1,3,3.75,7,3,2636.22,1,0,2,0,0,0
3.1,1,3,3.75,7,4,2630.94,1,0,2,0,0,0
3.1,1,3,3.75,7,5,2639.62,1,0,2,0,0,0
3.1,1,3,3.75,7,6,2655.74,1,0,2,0,0,0
3.1,1,3,3.75,7,7,2641.73,1,0,2,0,0,0
3.1,1,3,3.75,7,8,2632.28,1,0,2,0,0,0
3.1,1,3,3.75,7,8,2640.69,1,0,2,0,0,0
3.1,1,3,3.75,7,9,2634.94,1,0,2,0,0,0
3.1,1,3,3.75,7,10,2633.77,1,0,2,0,0,0
3.1,1,3,3.75,7,11,2634.23,1,0,2,0,0,0
3.1,1,3,3.75,7,12,2632.4,1,0,2,0,0,0
3.1,1,3,3.75,7,13,2630.77,1,0,2,0,0,0
3.1,1,3,3.75,7,14,2643.28,1,0,2,0,0,0
3.1,1,3,3.75,7,15,2634.35,1,0,2,0,0,0
3.1,1,3,3.75,7,16,2632.58,1,0,2,0,0,0
3.1,1,3,3.75,7,17,2635.74,1,0,2,0,0,0
3.1,1,3,3.75,7,17,2635.97,1,0,2,0,0,0
3.1,1,3,3.75,7,18,2638.86,1,0,2,0,0,0
3.1,1,3,3.75,7,19,2630.9,1,0,2,0,0,0
3.1,1,3,3.75,7,20,2636.09,1,0,2,0,0,0
3.1,1,3,3.75,7,21,2634.31,1,0,2,0,0,0
3.1,1,3,3.75,7,22,2635.73,1,0,2,0,0,0
3.1,1,3,3.75,7,23,2630.81,1,0,2,0,0,0
3.1,1,3,3.75,1,0,2636.51,1,0,2,0,0,0
3.1,1,3,3.75,1,1,2632.34,1,0,2,0,0,0
3.1,1,3,3.75,1,1,2628.9,1,0,2,0,0,0
3.1,1,3,3.75,1,2,2634.24,1,0,2,0,0,0
3.1,1,3,3.75,1,3,2633.27,1,0,2,0,0,0
3.1,1,3,3.75,1,4,2635.39,1,0,2,0,0,0
3.1,1,3,3.75,1,5,2632.37,1,0,2,0,0,0
3.1,1,3,3.75,1,6,2651.01,1,0,2,0,0,0
3.1,1,3,3.75,1,7,2635.85,1,0,2,0,0,0
3.1,1,3,3.75,1,8,2642.26,1,0,2,0,0,0
3.1,1,3,3.75,1,9,2641.27,1,0,2,0,0,0
3.1,1,3,3.75,1,10,2638.24,1,0,2,0,0,0
3.1,1,3,3.75,1,10,2633.71,1,0,2,0,0,0
3.1,1,3,3.75,1,11,2630.68,1,0,2,0,0,0
3.1,1,3,3.75,1,12,2632.59,1,0,2,0,0,0
3.1,1,3,3.75,1,13,2628.34,1,0,2,0,0,0
3.1,1,3,3.75,1,14,2639.78,1,0,2,0,0,0
3.1,1,3,3.75,1,15,2632.1,1,0,2,0,0,0
3.1,1,3,3.75,1,16,2650.27,1,0,2,0,0,0
3.1,1,3,3.75,1,17,2629.2,1,0,2,0,0,0
3.1,1,3,3.75,1,18,2638.82,1,0,2,0,0,0
3.1,1,3,3.75,1,19,2636.43,1,0,2,0,0,0
3.1,1,3,3.75,1,19,2640.27,1,0,2,0,0,0
3.1,1,3,3.75,1,20,2656.46,1,0,2,0,0,0
3.1,1,3,3.75,1,21,2631.56,1,0,2,0,0,0
3.1,1,3,3.75,1,22,2635.81,1,0,2,0,0,0
3.1,1,3,3.75,1,23,2634.2,1,0,2,0,0,0
3.1,1,3,3.75,2,0,2641.37,1,0,2,0,0,0
3.1,1,3,3.75,2,1,2632.3,1,0,2,0,0,0
3.1,1,3,3.75,2,2,2639.78,1,0,2,0,0,0
3.1,1,3,3.75,2,3,2634.52,1,0,2,0,0,0
3.1,1,3,3.75,2,4,2631.19,1,0,2,0,0,0
3.1,1,3,3.75,2,4,2629.71,1,0,2,0,0,0
3.1,1,3,3.75,2,5,2637.92,1,0,2,0,0,0
3.1,1,3,3.75,2,6,2651.46,1,0,2,0,0,0
3.1,1,3,3.75,2,7,2635.08,1,0,2,0,0,0
3.2,2,6.5,7.5,4,15,896.93,1,0,2,0,0,0
3.2,2,6.5,7.5,4,15,895.72,1,0,2,0,0,0
3.2,2,6.5,7.5,4,16,895.51,1,0,2,0,0,0
3.2,2,6.5,7.5,4,16,894.95,1,0,2,0,0,0
3.2,2,6.5,7.5,4,16,899.12,1,0,2,0,0,0
3.2,2,6.5,7.5,4,17,895.56,1,0,2,0,0,0
3.2,2,6.5,7.5,4,17,896.71,1,0,2,0,0,0
3.2,2,6.5,7.5,4,18,898.31,1,0,2,0,0,0
3.2,2,6.5,7.5,4,18,896.7,1,0,2,0,0,0
3.2,2,6.5,7.5,4,18,896.24,1,0,2,0,0,0
3.2,2,6.5,7.5,4,19,897.2,1,0,2,0,0,0
3.2,2,6.5,7.5,4,19,898.44,1,0,2,0,0,0
3.2,2,6.5,7.5,4,20,897.63,1,0,2,0,0,0
3.2,2,6.5,7.5,4,20,897.48,1,0,2,0,0,0
3.2,2,6.5,7.5,4,21,899.53,1,0,2,0,0,0
3.2,2,6.5,7.5,4,21,900.62,1,0,2,0,0,0
3.2,2,6.5,7.5,4,21,898.18,1,0,2,0,0,0
3.2,2,6.5,7.5,4,22,895.6,1,0,2,0,0,0
3.2,2,6.5,7.5,4,22,897.48,1,0,2,0,0,0
3.2,2,6.5,7.5,4,23,896.58,1,0,2,0,0,0
3.2,2,6.5,7.5,4,23,897.97,1,0,2,0,0,0
3.2,2,6.5,7.5,4,23,901.5,1,0,2,0,0,0
3.2,2,6.5,7.5,5,0,896,1,0,2,0,0,0
3.2,2,6.5,7.5,5,0,898.23,1,0,2,0,0,0
3.2,2,6.5,7.5,5,1,897.17,1,0,2,0,0,0
3.2,2,6.5,7.5,5,1,897.39,1,0,2,0,0,0
3.2,2,6.5,7.5,5,1,898.55,1,0,2,0,0,0
3.2,2,6.5,7.5,5,2,898.56,1,0,2,0,0,0
3.2,2,6.5,7.5,5,2,898.38,1,0,2,0,0,0
3.2,2,6.5,7.5,5,3,899.8,1,0,2,0,0,0
3.2,2,6.5,7.5,5,3,896.64,1,0,2,0,0,0
3.2,2,6.5,7.5,5,4,897.08,1,0,2,0,0,0
3.2,2,6.5,7.5,5,4,896.1,1,0,2,0,0,0
3.2,2,6.5,7.5,5,4,899.06,1,0,2,0,0,0
3.2,2,6.5,7.5,5,5,896.75,1,0,2,0,0,0
3.2,2,6.5,7.5,5,5,898.82,1,0,2,0,0,0
3.2,2,6.5,7.5,5,6,893.55,1,0,2,0,0,0
3.2,2,6.5,7.5,5,6,924,1,0,2,0,0,0
3.2,2,6.5,7.5,5,6,892.87,1,0,2,0,0,0
3.2,2,6.5,7.5,5,7,896.39,1,0,2,0,0,0
